seed,est0,est1,est2,est3,est4,est5,est6,est7,est8,est9,hasMet,tau,nStep,nXstep,timeTaken
171,0.385,1.0,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.78
371,0.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.75
571,1.135,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,1.02
172,0.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.57
372,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.95
572,0.56,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.54
173,-17.23,-25.625,-16.445,0.88,0.99,1.0,1.0,1.0,1.0,1.0,True,120,239,120,17.03
373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
174,-13.0,-16.235,1.0,1.04,1.005,1.0,1.0,1.0,1.0,1.0,True,154,307,154,20.76
374,0.465,0.995,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.66
574,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.53
175,0.52,0.98,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.83
375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
575,0.09,0.975,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.73
176,0.665,1.015,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.54
376,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.15
576,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.18
177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
577,-19.825,-24.5,-6.425,0.985,1.0,1.0,1.0,1.0,1.0,1.0,True,109,217,109,14.5
178,-48.925,-60.915,-13.67,0.925,0.99,1.0,1.0,1.0,1.0,1.0,True,236,471,236,29.37
378,0.6,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.5
578,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.11
179,-0.1,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.75
379,0.26,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.77
579,0.805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.37
180,0.9,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.5
380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
580,0.48,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.71
181,0.775,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.63
381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
581,0.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.65
182,-10.7,-11.82,0.905,0.99,1.005,1.0,1.0,1.0,1.0,1.0,True,81,161,81,10.94
382,6.21,10.405,9.1,1.06,1.005,1.0,1.0,1.0,1.0,1.0,True,75,149,75,10.46
582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
183,10.565,13.55,5.49,1.01,1.005,1.0,1.0,1.0,1.0,1.0,True,70,139,70,11.1
383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
583,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.61
184,0.755,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.76
384,0.55,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.84
584,0.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.63
185,0.63,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.54
385,0.25,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,1.11
585,-32.48,-47.0,-23.99,0.92,1.005,1.0,1.0,1.0,1.0,1.0,True,262,523,262,33.46
186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
386,0.485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.64
586,0.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,1.13
187,0.73,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.55
387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
587,-4.515,-5.145,0.925,0.99,1.0,1.0,1.0,1.0,1.0,1.0,True,43,85,43,6.29
188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
388,-0.03,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.96
588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
189,0.59,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.75
389,0.53,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.76
589,0.34,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.72
190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
390,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.72
590,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.47
191,0.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.59
391,0.445,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.67
591,0.69,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.39
192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
392,0.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.47
592,0.78,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.76
193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
393,0.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.78
593,0.65,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.53
194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
394,25.395,39.205,25.67,1.08,1.015,1.0,1.0,1.0,1.0,1.0,True,188,375,188,25.77
594,0.21,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
195,0.555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.66
395,0.335,0.925,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.0
595,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
196,0.66,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.65
396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
596,0.485,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.66
197,0.59,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.81
397,0.525,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.67
597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
198,0.27,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.67
398,-16.52,-21.57,-7.29,0.995,1.0,0.995,1.0,1.0,1.0,1.0,True,85,169,85,12.06
598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
199,0.965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.37
399,0.355,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.6
599,22.315,29.48,7.565,1.03,0.995,1.0,1.0,1.0,1.0,1.0,True,121,241,121,17.23
