seed,est0,est1,est2,est3,est4,est5,est6,est7,est8,est9,hasMet,tau,nStep,nXstep,timeTaken
146,-0.885,0.945,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,12,23,12,1.03
346,0.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.31
546,0.385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.38
147,-22.655,-34.5,-24.11,0.905,0.98,1.0,1.0,1.0,1.0,1.0,True,279,557,279,25.68
347,0.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.41
547,-0.165,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.5
148,0.37,1.0,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.4
348,0.45,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.31
548,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.09
149,0.66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.4
349,0.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.31
549,0.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.39
150,0.78,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.4
350,0.245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.45
550,,,,,,,,,,,False,-1,8515,4258,400.01
151,0.125,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.48
351,0.36,1.0,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
551,0.545,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.48
152,0.425,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.41
352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
552,0.845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.37
153,-0.915,0.3,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,23,45,23,1.95
353,,,,,,,,,,,False,-1,8507,4254,400.06
553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
154,0.645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.3
354,0.565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.39
554,0.51,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.38
155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.05
356,0.565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.53
556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.05
157,0.31,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.6
357,0.495,0.94,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.62
557,0.445,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.57
158,0.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.58
358,0.505,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.56
558,0.12,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,11,21,11,0.93
159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
359,0.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.58
559,0.615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.39
160,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.47
360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
560,0.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.41
161,0.675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.35
361,-0.08,0.98,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,0.83
561,-1.255,-0.665,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,26,51,26,2.6
162,0.54,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,11,21,11,0.86
362,0.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.38
562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
163,0.755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.36
363,0.765,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.55
563,,,,,,,,,,,False,-1,8639,4320,400.03
164,,,,,,,,,,,False,-1,8215,4108,400.05
364,,,,,,,,,,,False,-1,8493,4247,400.04
564,0.82,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.4
165,-3.305,-3.38,0.925,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,22,43,22,2.34
365,-0.415,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,0.91
565,0.925,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.52
166,0.675,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.52
366,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
566,0.675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.47
167,0.43,1.005,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.53
367,0.105,0.93,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.71
567,0.26,0.98,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.73
168,0.93,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.33
368,0.23,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,12,23,12,1.03
